id_str,created_at,text
780577426657120258,Tue Sep 27 01:18:55 +0000 2016,.@HillaryClinton and Obama policies increased debt by $9trillion over the last 8 years
780576225848885249,Tue Sep 27 01:14:09 +0000 2016,RT @TeamTrump: A @realDonaldTrump Administration will bring JOBS BACK! #Debates2016 https://t.co/4O3rIyycyW
780569413321789440,Tue Sep 27 00:47:05 +0000 2016,"Why isn't Hillary Clinton 50 points ahead?
#DebateNight https://t.co/iux7icIkaT"
780550185365737472,Mon Sep 26 23:30:40 +0000 2016,RT @DanScavino: Join @realDonaldTrump on his official social media platforms during tonight's debate ~ as @TeamTrump manages rapid response…
780535389853458432,Mon Sep 26 22:31:53 +0000 2016,"My team of deplorables will be managing my Twitter account for this evenings debate. Tune in!
#DebateNight #TrumpPence16"
780444199737036800,Mon Sep 26 16:29:31 +0000 2016,"RT @KellyannePolls: #Polls showing @realDonaldTrump surging, @hillaryclinton #slipping, have HER camp on defense/lowering expectations, goi…"
780377077518364673,Mon Sep 26 12:02:48 +0000 2016,"New national Bloomberg poll just released - thank you! Join the MOVEMENT: https://t.co/3KWOl2ibaW. 
#TrumpTrain… https://t.co/xDGCwYVK0Q"
780213717082529792,Mon Sep 26 01:13:40 +0000 2016,"Really sad news: The great Arnold Palmer, the ""King,"" has died. There was no-one like him - a true champion! He will be truly missed."
780199873979219968,Mon Sep 26 00:18:40 +0000 2016,Five people killed in Washington State by a Middle Eastern immigrant. Many people died this weekend in Ohio from drug overdoses. N.C. riots!
780108403326775297,Sun Sep 25 18:15:11 +0000 2016,"Readout of my meeting with Israeli Prime Minister Benjamin Netanyahu:
https://t.co/VHuyE65hgi https://t.co/6KDPrQxSED"
780034352604405760,Sun Sep 25 13:20:56 +0000 2016,Looking forward to my meeting with Benjamin Netanyahu in Trump Tower at 10:00 A.M.
780030282854432768,Sun Sep 25 13:04:46 +0000 2016,Bernie Sanders gave Hillary the Dem nomination when he gave up on the e-mails. That issue has only gotten bigger!
780021651962462208,Sun Sep 25 12:30:28 +0000 2016,"Many on the team and staff of Bernie Sanders have been treated badly by the Hillary Clinton campaign - and they like Trump on trade, a lot!"
779827513375780864,Sat Sep 24 23:39:02 +0000 2016,"Thank you Roanoke, Virginia - this a MOVEMENT - join us today!
Sign up: https://t.co/NQEgRxQN2m
#AmericaFirst… https://t.co/Rz3DkpBQJu"
779729180334387200,Sat Sep 24 17:08:17 +0000 2016,"If dopey Mark Cuban of failed Benefactor fame wants to sit in the front row, perhaps I will put Gennifer Flowers right alongside of him!"
779684468814667777,Sat Sep 24 14:10:37 +0000 2016,Will be back in Virginia tonight- for a 6pm rally at the Berglund Center in Roanoke. Join me! Tickets:… https://t.co/6pQMSgPWuN
779662636770353152,Sat Sep 24 12:43:52 +0000 2016,"""@KellyannePolls: Trump is headed for a win, says professor who has predicted 30 years of presidential outcomes   https://t.co/68WEMcuHSO"""
779660413000617985,Sat Sep 24 12:35:02 +0000 2016,The @SenTedCruz endorsement was a wonderful surprise. I greatly appreciate his support! We will have a tremendous victory on November 8th.
779638140810194944,Sat Sep 24 11:06:32 +0000 2016,Today is the day! Knock on doors and make calls with us on National Day of Action! #TrumpTrain #MAGA… https://t.co/4iW06ROvsT
779503099492831233,Sat Sep 24 02:09:56 +0000 2016,"Crooked Hillary's bad judgement forced her to announce that she would go to Charlotte on Saturday to grandstand. Dem pols said no way, dumb!"
779413482882162688,Fri Sep 23 20:13:49 +0000 2016,"Join me in Roanoke, Virginia tomorrow at the Berglund Center- Coliseum ~ 6pm! Tickets available at:… https://t.co/bnEE6NX41Z"
779372844513947648,Fri Sep 23 17:32:20 +0000 2016,"'How Trump Would Stimulate the U.S. Economy'
https://t.co/jU3HHglnIu"
779371482329837568,Fri Sep 23 17:26:56 +0000 2016,"Hillary Clinton just lost every Republican she ever had, including Never Trump, all farmers &amp; sm. biz, by saying she’ll tax estates at 65%."
779349049778601984,Fri Sep 23 15:57:47 +0000 2016,Tomorrow's the day! Knock on doors and make calls with us on National Day of Action! #TrumpTrain #MAGA… https://t.co/05NY0wJHkL
779348578040963073,Fri Sep 23 15:55:55 +0000 2016,RT @dcexaminer: EXCLUSIVE: How Donald Trump's 30 million followers are crashing the Internet https://t.co/hV2z4yrTU7 https://t.co/lWkjmdyQ7Q
779140534753435648,Fri Sep 23 02:09:13 +0000 2016,Spoke with Governor @PatMcCroryNC of North Carolina today. He is doing a tremendous job under tough circumstances.
779127602988650498,Fri Sep 23 01:17:50 +0000 2016,"This is more than a campaign- it is a movement. #MakeAmericaGreatAgain
SIGN UP TODAY &amp; WE WILL WIN! https://t.co/2XBs5SSRC3"
778968533749338112,Thu Sep 22 14:45:45 +0000 2016,"Join me in Roanoke, Virginia on Saturday evening at 6pm! #MAGA
https://t.co/uKG55Pznwu"
778760237629210624,Thu Sep 22 00:58:03 +0000 2016,"I will be interviewed from Cleveland, Ohio, on @seanhannity - Tonight at 10:00 P.M. Enjoy!"
778759324491538432,Thu Sep 22 00:54:26 +0000 2016,"""@ThAllenSBoucher: @DiamondandSilk @realDonaldTrump @seanhannity I love those beautiful gals."" D + S = Two amazing women!"
778758058394738689,Thu Sep 22 00:49:24 +0000 2016,.@YoungDems4Trump  Thank you!
682723973449289728,Fri Jan 01 00:44:14 +0000 2016,"I will be on @FoxNews live,  with members of my family, at 11:50 P.M. We will ring in the New Year together! MAKE AMERICA GREAT AGAIN!"
682764544402440192,Fri Jan 01 03:25:27 +0000 2016,HAPPY NEW YEAR &amp; THANK YOU! https://t.co/YO1Yi8QbZy https://t.co/uxUXWJ1Rbv
682792967736848385,Fri Jan 01 05:18:23 +0000 2016,#HappyNewYearAmerica! https://t.co/EeQb8PDrUe
682805320217980929,Fri Jan 01 06:07:28 +0000 2016,Happy New Year from #MarALago! Thank you to my great family for all of their support. https://t.co/6UsqSiaaj7
682805477168779264,Fri Jan 01 06:08:06 +0000 2016,"""@jallenaip: Hillary said she was in a ""Fog of War"" as explanation for the lies about Benghazi. No fog allowed in WH. Vote Trump POTUS!"""
683037464504745985,Fri Jan 01 21:29:56 +0000 2016,"""@sprinklermanus: @CNN @realDonaldTrump they're spending millions but you're still going to win - go Donald Trump"""
683060169677344768,Fri Jan 01 23:00:09 +0000 2016,"Well, the year has officially begun. I have many stops planned and will be working very hard to win so that we can turn our country around!"
683060654098530305,Fri Jan 01 23:02:05 +0000 2016,"""@marie7777777777: @realDonaldTrump we love u to Trump Family. God bless you."""
683061678246903808,Fri Jan 01 23:06:09 +0000 2016,"""@JodiL792: We are Standing with you! Spreading the Word...Trump for President 2016!! I wake &amp; sleep praying for you &amp; the USA!+Israel2"""
683062220490715136,Fri Jan 01 23:08:18 +0000 2016,"""@MEMEoryHead: I'm one of your biggest fans Mr Trump and I can't wait for you to Make America Great ifAgain! Never forget you have support!"""
683062751434899456,Fri Jan 01 23:10:25 +0000 2016,"""@CASuperrunner: @georgehenryw Huckabee is a good man...but he needs to get behind @realDonaldTrump""  I agree!"
683066224251645953,Fri Jan 01 23:24:13 +0000 2016,I will be going to Mississippi tomorrow night - hear the crowds are going to be massive! Look forward to it.
683066650627846144,Fri Jan 01 23:25:54 +0000 2016,"""@codyraymille: I have never been interested in politics but because of you I want to get my political science degree. #trump2016""  Great!"
683070410993364992,Fri Jan 01 23:40:51 +0000 2016,"The person that Hillary Clinton least wants to run against is, by far, me. It will be the largest voter turnout ever - she will be swamped!"
683127297457700864,Sat Jan 02 03:26:54 +0000 2016,Thank you so much to https://t.co/8OMryrUVET for naming me the 2015 Man of the Year. This is indeed a great honor for me!
683128636279361537,Sat Jan 02 03:32:13 +0000 2016,#VoteTrump2016 &amp; together we will #MakeAmericaGreatAgain! THANK YOU for your support! https://t.co/bziqUSHnbi
683140004625936384,Sat Jan 02 04:17:23 +0000 2016,Massive crowds expected in Mississippi tomorrow night. Look forward to it! 2015 IN PHOTOS: https://t.co/29z0XuXVf0 https://t.co/utrl0UnQau
683259029804695552,Sat Jan 02 12:10:21 +0000 2016,".@JebBush is a sad case. A total embarrassment to both himself and his family, he just announced he will continue to spend on Trump hit ads!"
683260753810440192,Sat Jan 02 12:17:12 +0000 2016,".@JebBush is a low energy ""stiff"" who should focus his special interest money on the many people ahead of him in the polls. Has no chance!"
683277309969694720,Sat Jan 02 13:23:00 +0000 2016,"Hillary Clinton said that it is O.K. to ban Muslims from Israel by building a WALL, but not O.K. to do so in the U.S. We must be vigilant!"
683377290282156032,Sat Jan 02 20:00:17 +0000 2016,"Hillary Clinton doesn't have the strength or stamina to be president. Jeb Bush is a low energy individual, but Hillary is not much better!"
683378470093746176,Sat Jan 02 20:04:58 +0000 2016,I hope Bill Clinton starts talking about women's issues so that voters can see what a hypocrite he is and how Hillary abused those women!
683392613869858816,Sat Jan 02 21:01:10 +0000 2016,"When I look at all of the money the special interests and lobbyists are giving to candidates, beware - the candidates are mere puppets $$$$!"
683394224184758272,Sat Jan 02 21:07:34 +0000 2016,"Remember, I am self-funding my campaign, the only one in either party. I'm not controlled by lobbyists or special interests-only the U.S.A.!"
683418056417251328,Sat Jan 02 22:42:16 +0000 2016,"Heading to Biloxi, Mississippi. Massive crowds expected. Thank you for your support! #VoteTrump2016 https://t.co/1VMngEMLzT"
683443848639455232,Sun Jan 03 00:24:45 +0000 2016,Just arrived in Mississippi for the rally. Word is that the crowd is overflowing and massive. Will be an amazing evening!
683499674997796865,Sun Jan 03 04:06:35 +0000 2016,RT @EricTrump: So proud to be out on the campaign trail with @realDonaldTrump - thanks for an amazing night #Biloxi #Trump2016 https://t.co…
683509528453869569,Sun Jan 03 04:45:45 +0000 2016,"""@Granite_Hope: @brandonstinney How can you deny this fact.HillaryClinton and BarackObama are the two people who made #ISIS a big problem"""
683511482684936192,Sun Jan 03 04:53:31 +0000 2016,"Thank you #Biloxi, #Mississippi! Remember this night &amp; spread the word to get out &amp; #VoteTrump2016! https://t.co/hfYdkY5DKq"
683521456790220800,Sun Jan 03 05:33:09 +0000 2016,"""@namusca: @realDonaldTrump @EricTrump  @DiamondandSilk #Trump is much better than any rock concert! He knows how to fill a stadium."""
683521627930365952,Sun Jan 03 05:33:49 +0000 2016,"""@MMMDigits: Well done #Biloxi....great display of Southern pride and hospitality at @realDonaldTrump event. Fired up and ready to go!!"""
683522343680000000,Sun Jan 03 05:36:40 +0000 2016,Just returned from Mississippi - a great evening.
683648845033680896,Sun Jan 03 13:59:20 +0000 2016,Hillary Clinton lied last week when she said ISIS made a D.T. video. The video that ISIS made was about her husband being a degenerate.
683652037800755200,Sun Jan 03 14:12:02 +0000 2016,"Al-Shabbab, not ISIS, just made a video on me - they all will as front-runner &amp; if I speak out against them, which I must. Hillary lied!"
683655884547973121,Sun Jan 03 14:27:19 +0000 2016,Hillary said that guns don't keep you safe. If she really believes that she should demand that her heavily armed bodyguards quickly disarm!
683690682649833476,Sun Jan 03 16:45:35 +0000 2016,"Thank you for your support in Biloxi, MS! Let's ALL get out &amp; VOTE in 2016, so we can #MakeAmericaGreatAgain! https://t.co/RSZF12Kyhn"
683708260784967680,Sun Jan 03 17:55:26 +0000 2016,"Does anybody remember when Bill Clinton, in 2008, worked long and hard for Hillary? She LOST! Now Bill is at it again. Just watch."
683712803392323584,Sun Jan 03 18:13:29 +0000 2016,".@chucktodd said today on @meetthepress that ""attacking Bill to get to Hillary has never worked before."" Wrong - attacked him in '08 &amp; won!"
683725499391164416,Sun Jan 03 19:03:56 +0000 2016,".@RuthMarcus of the @washingtonpost was terrible today on Face The Nation.No focus, poor level of concentration-but correct on Hillary lying"
683736913631653888,Sun Jan 03 19:49:18 +0000 2016,"""@TINAHILLSTROM1: @FoxNews @KatrinaPierson I love @piersmorgan &amp; @realDonaldTrump REAL MEN w/ an opinion Exciting interesting controversial"
683738198703509506,Sun Jan 03 19:54:24 +0000 2016,"""@barbaraslavin1: @RuthMarcus @washingtonpost bashing distinguished women journalists won't win you votes""  She is 3rd rate, a total dummy!"
683739850185543681,Sun Jan 03 20:00:58 +0000 2016,"Iran, with all of the money and all else given to them by Obama, has wanted a way to take over Saudi Arabia &amp; their oil. THEY JUST FOUND IT!"
683789635189882881,Sun Jan 03 23:18:47 +0000 2016,The worst thing Hillary could do is have her husband campaign for her. Just watch.
683789875653513220,Sun Jan 03 23:19:45 +0000 2016,"By the way, Hillary &amp; the MSM forgot to mention that Hillary is in the 
Al-Shabaab terror video. https://t.co/gRannsRXJr"
683806644124385280,Mon Jan 04 00:26:23 +0000 2016,"""@icareeguns: This #Iowan is voting for @RealDonaldTrump #IACaucus. Thank you for supporting IOWA! https://t.co/w0zb668avg""  My great honor"
683976902055297025,Mon Jan 04 11:42:55 +0000 2016,"""@RhettRiley1234: Trump only wins with our votes. we must grow Trump nation and do our part. vote. This is our time."
684064699760115712,Mon Jan 04 17:31:48 +0000 2016,"I look forward to being in Lowell, Massachusetts, today. I hear a very big crowd is expected--we will have lots of fun!"
684102012141703170,Mon Jan 04 20:00:04 +0000 2016,"Woody Johnson, owner of the NYJets, is @JebBush’s finance chairman. If Woody would’ve been w/me, he would’ve been in the playoffs, at least!"
684197871009292292,Tue Jan 05 02:20:58 +0000 2016,"The rally in Lowell, Massachusetts, was amazing. 10,000 people going wild. MAKE AMERICA GREAT AGAIN!"
684198370349572097,Tue Jan 05 02:22:57 +0000 2016,"""@troyconway: Now 2-more IT Firms going over seas? There is a huge difference between a global economy and GREED! #MakeAmericaGreatAgain"
684199772203397120,Tue Jan 05 02:28:32 +0000 2016,"""@thecybermenace: @realDonaldTrump Donald Trump hit one out of the ballpark in Lowell, MA tonight"""
684216070463447040,Tue Jan 05 03:33:17 +0000 2016,"""@samuelghaddad: Wow! Let's hear it for the Factor. Let the truth be known. More are beginning to realize @realDonaldTrump is the real deal!"
684216660933361664,Tue Jan 05 03:35:38 +0000 2016,"""@Mark98z: @realDonaldTrump Mr. TRUMP this was your best, most energized one to date. ( and i have watched most of them)... WELL DONE"
684216903863250944,Tue Jan 05 03:36:36 +0000 2016,"""@djw11223: @realDonaldTrump The crowd was HUGE #MakeAmericaGreatAgain https://t.co/xKq957P6yr"""
684216973815844866,Tue Jan 05 03:36:53 +0000 2016,"""@SalRiccobono: @realDonaldTrump @troyconway Donald get big business back and# MAKE AMERICA GREAT AGAIN FOR 2016"""
684217554861199360,Tue Jan 05 03:39:11 +0000 2016,"""@iLoveiDevices: @EdwinRo47796972 @happyjack225 @FoxNews @krauthammer  Minimizing dependency on China is crucial.Only Trump talks about that"
684218305100525569,Tue Jan 05 03:42:10 +0000 2016,"""@ghosthunter_lol: Iowa key endorsement for @realDonaldTrump Can't wait for the Iowa caucus in 4 weeks! #Trump2016 https://t.co/JBfyFrZfFb"""
684218836569206784,Tue Jan 05 03:44:17 +0000 2016,"""@marybnall01: @realDonaldTrump watched lowell mass speech. Awesome. Great crowd. Make America Great Again!!!!!!"""
684219579548041218,Tue Jan 05 03:47:14 +0000 2016,"""@lilredfrmkokomo: @realDonaldTrump My Facebook Groups are all voting TRUMP /4000 people! !!"" Great!"
684417452906774529,Tue Jan 05 16:53:31 +0000 2016,"Wow @UnionLeader circulation in NH has dropped from 75,000 to around 10—bad management. No wonder they begged me for ads."
684429853433696258,Tue Jan 05 17:42:47 +0000 2016,"I don’t know @SamuelLJackson, to best of my knowledge haven't played golf w/him &amp; think he does too many TV commercials—boring. Not a fan."
684432562241015808,Tue Jan 05 17:53:33 +0000 2016,"""@Lucky5713 @NewDay What's wrong with showing Morocco? Nothing! It illustrates a Point! Duh! Love the video!"""
684435524346613765,Tue Jan 05 18:05:19 +0000 2016,"""@longtalltexan20 @realDonaldTrump  I love it when TRUMP calls out MSM for what they really are!  Cams starting to show crowds at rallies!"""
684531959939371008,Wed Jan 06 00:28:31 +0000 2016,I am in New Hampshire. Just received great news from Reuters poll. Thank you for your support! https://t.co/yzp9dGfbce
684562852372426752,Wed Jan 06 02:31:17 +0000 2016,"""@pearl_brendan: @dphilbs if @realDonaldTrump doesn't win, I'm leaving this country #Trump4President"""
684563455001636864,Wed Jan 06 02:33:40 +0000 2016,"""@trumpy17: @realDonaldTrump gave an AWESOME speech in Claremont tonight!!"
684564419557339143,Wed Jan 06 02:37:30 +0000 2016,"""@RubinsteinNel: @realDonaldTrump @pearl_brendan @dphilbs If Trump doesn't win, we may not be able to recuperate America."""
684581112161636352,Wed Jan 06 03:43:50 +0000 2016,"""@Boazziz: . @DanScavino Somewhere in that crowd am I. The Gymnasium was electric, the crowd unstoppable &amp; @realDonaldTrump Kingly."""
684581639561822208,Wed Jan 06 03:45:56 +0000 2016,"""@dantegtmeyer: # ISIS Reportedly Murders Spies Calls #DavidCameron 'Slave of the #WH' Video https://t.co/b57TS93Jj8   ARE YOU WELCOME NOW"""
684581798504955904,Wed Jan 06 03:46:34 +0000 2016,"""@kristopheryan11: @realDonaldTrump mr trump you were excellent on @seanhannity tonight""  Thank you!"
684582462022758400,Wed Jan 06 03:49:12 +0000 2016,"""@Kacee50: @realDonaldTrump Women make up the fastest growing market in gun sales. And Hillary wants to take those rights away from women!"""
684582854613807104,Wed Jan 06 03:50:46 +0000 2016,"""@CompresPhyllis:  @seanhannity @FoxNews I am so glad u are for Trump your program is my favorite. The Don is by far the best"""
684584079983915008,Wed Jan 06 03:55:38 +0000 2016,"""@ArkaysDesign: @slone @realDonaldTrump Have to get people of all ages out to vote for Donald Trump!"""
684585121039552512,Wed Jan 06 03:59:46 +0000 2016,"""@becker_berta: @longtalltexan20 Trump single handedly did what no other politician ever dared to do, attacked the media for all their lies"""
684742583520722944,Wed Jan 06 14:25:28 +0000 2016,Germany is going through massive attacks to its people  by the migrants allowed to enter the country. New Years Eve was a disaster. THINK!
684751768522194944,Wed Jan 06 15:01:58 +0000 2016,"HAPPY BIRTHDAY to my son, @EricTrump! Very proud of you!
https://t.co/ZHMKIqnUwL https://t.co/IJzW2NDJyA"
684817275430539264,Wed Jan 06 19:22:16 +0000 2016,I don’t cheat at golf but @SamuelLJackson cheats—with his game he has no choice—and stop doing commercials!
684817323333693442,Wed Jan 06 19:22:27 +0000 2016,Don’t like @SamuelLJackson’s golf swing.  Not athletic. I’ve won many club championships. Play him for charity!
684832481414148096,Wed Jan 06 20:22:41 +0000 2016,"Huge crowd expected tomorrow night! VT Police say first come, first serve. Arrive early!"
684844313528942599,Wed Jan 06 21:09:42 +0000 2016,I will be on @wolfblitzer for a @CNNSitRoom interview today. Please join us 5PM ET.
684875944352432128,Wed Jan 06 23:15:24 +0000 2016,"Do you believe that @UnionLeader in NH was demanding ads? Look at enclosed letter from them, just received: https://t.co/NucdHBZAH9"
685054952754941952,Thu Jan 07 11:06:43 +0000 2016,"The failing @UnionLeader newspaper in N.H. just sent The Trump Organization a letter asking that we take ads. How stupid, how desperate!"
685057265989189632,Thu Jan 07 11:15:54 +0000 2016,".@Macys was one of the worst performing stocks on the S&amp;P last year, plunging 46%. Very disloyal company. Another win for Trump! Boycott."
685060524548222976,Thu Jan 07 11:28:51 +0000 2016,It was a very wise move that Ted Cruz renounced his Canadian citizenship 18 months ago. Senator John McCain is certainly no friend of Ted!
685087910169808896,Thu Jan 07 13:17:40 +0000 2016,"I will be in beautiful Burlington, Vermont, tonight for a rally. Will be great fun. MAKE AMERICA GREAT AGAIN!"
685089631973601280,Thu Jan 07 13:24:31 +0000 2016,Man shot inside Paris police station. Just announced that terror threat is at highest level. Germany is a total mess-big crime. GET SMART!
685130082646626305,Thu Jan 07 16:05:15 +0000 2016,Massive crowd in VT tonight. Venue not big enough. Officials say NO to outside event and sound system. Arrive early!
685132443393867776,Thu Jan 07 16:14:38 +0000 2016,.@SenTedCruz Ted--free legal advice on how to pre-empt the Dems on citizen issue. Go to court now &amp; seek Declaratory Judgment--you will win!
685135364584017920,Thu Jan 07 16:26:14 +0000 2016,I have an idea for @JebBush whose campaign is a disaster. Try using your last name and don't be ashamed of it!
685136336920129536,Thu Jan 07 16:30:06 +0000 2016,Weak &amp; ineffective @JebBush is doing ads where he shows his statement in the debate but not my response. False advertising!
685149937856819200,Thu Jan 07 17:24:09 +0000 2016,Hillary and her friends! https://t.co/q45tTapqMI
685161219624464384,Thu Jan 07 18:08:59 +0000 2016,"RT @JoeNBC: Explosive Trump attack on HRC, Bill, Monica, Cosby, and Weiner. Trump camp just upped the ante on ""women's rights"" https://t.co…"
685205769030078466,Thu Jan 07 21:06:00 +0000 2016,"The @TheView @ABC, once great when headed by @BarbaraJWalters, is now in total freefall. Whoopi Goldberg is terrible. Very sad!"
685205850558980097,Thu Jan 07 21:06:19 +0000 2016,"Joy Behar, who was fired from her last show for lack of ratings, is even worse on @TheView. We love Barbara!"
685207046921269249,Thu Jan 07 21:11:05 +0000 2016,"I'm leaving now for Burlington, Vermont. It will be wild!"
685285573943279616,Fri Jan 08 02:23:07 +0000 2016,We could only get a small fraction of this 25k crowd in. The movement to Make America Great Again is unbelievable! https://t.co/NHPdGm57YJ
685296929656422401,Fri Jan 08 03:08:14 +0000 2016,"Great time in Burlington, Vermont. Crowd was amazing."
685297899887063040,Fri Jan 08 03:12:06 +0000 2016,"""@hofmannken: DonaldTrump, wish I could attend one of your rallies, none are close enough. Make America Great Again for my Kids.Thank you"
685302314740113408,Fri Jan 08 03:29:38 +0000 2016,"""@LiberatedCit: @JebBush Key State Florida Poll: Trump 32% Beats #Rubio-#Bush Combined https://t.co/MKHc5nB27i https://t.co/ubJvEeCsom"""
685302633897312257,Fri Jan 08 03:30:54 +0000 2016,"""@pink_sprnva: @pastormike7 @thehill I agree with you on this. @realDonaldTrump won't be good. He will be great!"""
685302951821340672,Fri Jan 08 03:32:10 +0000 2016,"""@rlbenney: @realDonaldTrump You did great and showed courage going to Burlington. No other GOP candidate would do what you did tonight!"""
685490467329425408,Fri Jan 08 15:57:17 +0000 2016,"Hank Greenberg, formerly of AIG, gave $10 million to the @JebBush campaign 3 months ago. He is not happy, a total waste of money!"
685533340074688512,Fri Jan 08 18:47:39 +0000 2016,Not good news for Jeb Bush  https://t.co/5CrP5zdXsz
685571686423461888,Fri Jan 08 21:20:02 +0000 2016,On my way to South Carolina. Big Crowd--- look forward to it!
685582649679867904,Fri Jan 08 22:03:35 +0000 2016,I hope all workers demand that their @Teamsters reps endorse Donald J. Trump. Nobody knows jobs like I do! Don’t let them sell you out!
685584095120887809,Fri Jan 08 22:09:20 +0000 2016,Love seeing union &amp; non-union members alike are defecting to Trump. I will create jobs like no one else. Their #Dem leaders can’t compete!
685590843181416448,Fri Jan 08 22:36:09 +0000 2016,#MakeAmericaGreatAgain #Trump2016 https://t.co/3HmclWL9GT
685600012043202560,Fri Jan 08 23:12:35 +0000 2016,"#FoxNews Poll - THANK YOU!
#MakeAmericaGreatAgain #Trump2016 https://t.co/dKuyzLRTZ3"
685606815267221504,Fri Jan 08 23:39:37 +0000 2016,"Will be at venue, in wonderful South Carolina, very soon. Big traffic back-up, tremendous crowd! Will be wild."
685644333022851072,Sat Jan 09 02:08:42 +0000 2016,"Great even in SC tonight! Fire Marshall would not let everyone in-- 5,000 turned away. Thank you for coming!"
685829026175401984,Sat Jan 09 14:22:36 +0000 2016,"Pat Buchanan gave a fantastic interview this morning on @CNN - way to go Pat, way ahead of your time!"
685829999467872256,Sat Jan 09 14:26:28 +0000 2016,South Carolina rally last night was so unbelievably exciting (and fun). I am now off to Iowa for two big rallies - packed houses. Love it!
685848940298776577,Sat Jan 09 15:41:44 +0000 2016,"Constitutional law expert  #Laurence Tribe of Harvard says ""wrong to say it (natural born citizen) is a settled matter-it isn't settled)."
685854865998884864,Sat Jan 09 16:05:17 +0000 2016,"Thank you, @TheFix- Chris Cillizza. It is a true person of character that can change his opinion &amp; do what is right. https://t.co/0VxlT9iEbr"
685855280798674944,Sat Jan 09 16:06:56 +0000 2016,".@JonahNRO, watched on @seanhannity and appreciate your statements --- I have been waiting for them for a long time. Thank you."
685873644308926464,Sat Jan 09 17:19:54 +0000 2016,Thank you so much. Earnest must have been a great person. https://t.co/2DZp7YOadj https://t.co/2YtLlEwceB
685882755020898304,Sat Jan 09 17:56:06 +0000 2016,(1/2) Time Magazine has me on the cover this week. David Von Drehle has written one of the best stories I have ever had.
685882772540534785,Sat Jan 09 17:56:10 +0000 2016,"(2/2) David brilliantly tells it like it is -- the real deal! Read it! 
https://t.co/9n5CCrefKn"
685883989039656961,Sat Jan 09 18:01:00 +0000 2016,I'm protesting the @UnionLeader from having anything to do w/ ABC debate. Their unethical record doesn't give them the right to be involved!
685977438527078400,Sun Jan 10 00:12:20 +0000 2016,I will be interviewed by Chris Wallace on Fox tomorrow morning. Tune in!
685977534983462912,Sun Jan 10 00:12:43 +0000 2016,Will be on Meet the Press with @ChuckTodd tomorrow morning. Enjoy!
685977617145663492,Sun Jan 10 00:13:03 +0000 2016,I want to thank the people of Iowa for an unbelievable day. The crowds were amazing. Will be back Tuesday!
686182981891801088,Sun Jan 10 13:49:06 +0000 2016,"""@redletter99: Trump pummels his opponents - and the press | SunHerald @realDonaldTrump https://t.co/9MQhOSpiWa""  Thank you!"
686252152042336256,Sun Jan 10 18:23:57 +0000 2016,Yesterday in Iowa was amazing - two speeches in front of two great sold out crowds. They love that I am the only candidate self-funding!
686253395024297984,Sun Jan 10 18:28:54 +0000 2016,"In the just out @FoxNews Poll, I easily beat Hillary Clinton - and I havn't even focused on her yet. On our way: MAKE AMERICA GREAT AGAIN!"
686254121435807744,Sun Jan 10 18:31:47 +0000 2016,"Heading now for Reno, Nevada, for a big rally. Good poll numberd all over!"
686280225731293184,Sun Jan 10 20:15:30 +0000 2016,"Remember, get TIME magazine! I am on the cover. Take it out in 4 years and read it again! Just watch..."
686292802708320258,Sun Jan 10 21:05:29 +0000 2016,I am pleased to announce that I had the Union Leader removed from the upcoming debate. https://t.co/DL8hDPzHoi
686292962846871552,Sun Jan 10 21:06:07 +0000 2016,"If their highly unethical behavior, including begging me for ads, isn’t questionable enough, they have endorsed a candidate who can’t win."
686293040496009216,Sun Jan 10 21:06:26 +0000 2016,This is really unfair and a conflict for all the other candidates. I said it should not be allowed and ABC agreed.
686293133961871360,Sun Jan 10 21:06:48 +0000 2016,UL has lost all credibility under Joe McQuaid w circulation dropping to record lows. They aren't worthy of representing the great people NH.
686327439870574592,Sun Jan 10 23:23:07 +0000 2016,"Union Leader refuses to comment as to why they were kicked out of the ABC News debate like a dog. For starters, try getting a new publisher!"
686337471123197952,Mon Jan 11 00:02:59 +0000 2016,Thank you to our law enforcement officers! #LESM #Trump2016 https://t.co/sfuuVrx33E
686552289516105728,Mon Jan 11 14:16:36 +0000 2016,Why does @ThisWeekABC w/ @GStephanopoulos allow a hater &amp; racist like @tavissmiley to waste good airtime? @ABC can do much better than him!
686552786952130560,Mon Jan 11 14:18:34 +0000 2016,Congratulations to my friend @TheSlyStallone on winning a #GoldenGlobe. A wonderful guy- who has created something special- well deserved!
686558650576539648,Mon Jan 11 14:41:52 +0000 2016,Great job on Fox this morning @KatiePavlich. I am sending out for your book immediately. Thank you very much!
686565549028044800,Mon Jan 11 15:09:17 +0000 2016,"So professional of @ABC news to throw out the failing @UnionLeader newspaper from their debate. Paper won't survive, highly unethical!"
686573482461794304,Mon Jan 11 15:40:48 +0000 2016,"Just arrived in New Hampshire. Thank you to all of my supporters!
#MakeAmericaGreatAgain #Trump2016 https://t.co/KSguIhkIwa"
686626127213924356,Mon Jan 11 19:10:00 +0000 2016,Congratulations to @jdickerson of Face the Nation on his highest ratings in 15 years. 4.6 million people watched my interview! Thank you!
686626351449804803,Mon Jan 11 19:10:53 +0000 2016,.@RinglingBros is retiring their elephants-- the circus will never be the same.
686634552748584960,Mon Jan 11 19:43:29 +0000 2016,"New Iowa poll. Thank you!
#MakeAmericaGreatAgain #Trump2016 https://t.co/19sshZ8dSu"
